index,Lat,Lon,Date,Alt,Precip (mm),Temp (°C),O18 (‰),H2 (‰),geometry,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E
15073,28.2,113.0666667,1990-01-14 23:00:00+00:00,37.0,11.0,0.5207763671875227,-7.49,-43.0,POINT (113.0666667 28.2),False,False,True,False,False
15074,36.15,-5.35,1981-05-14 22:00:00+00:00,5.0,22.0,18.6,-3.48,-14.9,POINT (-5.35 36.15),False,False,True,False,False
15075,45.81666667,15.98333333,2001-09-14 22:00:00+00:00,157.0,177.3,15.0,-9.6,-67.3,POINT (15.98333333 45.81666667),False,False,True,False,False
15076,46.37222222,6.470833333,1993-04-14 22:00:00+00:00,385.0,78.0,10.8,-7.09,-51.7,POINT (6.470833333 46.37222222),False,False,True,False,False
15077,5.383333333,103.1,2015-07-14 22:00:00+00:00,10.0,143.6,28.2,-3.74,-19.4,POINT (103.1 5.383333333),True,False,False,False,False
15078,69.2666,-53.469,2021-07-14 22:00:00+00:00,80.0,0.0,6.532983398437523,-15.43,-116.6,POINT (-53.469 69.2666),False,False,False,False,True
15079,50.06166667,19.84861111,1989-02-14 23:00:00+00:00,205.0,14.0,3.7,-9.56,-66.2,POINT (19.84861111 50.06166667),False,False,False,True,False
15080,35.68,139.77,1967-02-14 23:00:00+00:00,4.0,44.0,4.9,-8.2,-47.4,POINT (139.77 35.68),False,False,True,False,False
15081,49.7478,6.6581,1978-08-14 22:00:00+00:00,265.0,44.7,15.2,-6.57,-45.4,POINT (6.6581 49.7478),False,False,True,False,False
15082,5.93,116.06,2018-06-15 00:00:00+00:00,9.0,319.1,25.367547607421898,-3.624,-17.9,POINT (116.06 5.93),True,False,False,False,False
15083,41.13333333,-8.6,2017-05-14 22:00:00+00:00,93.0,110.1,15.929925537109398,-4.85,-31.0,POINT (-8.6 41.13333333),False,False,True,False,False
15084,4.7,-74.13,1987-02-14 23:00:00+00:00,2547.0,32.0,14.294946289062525,-6.81,-50.7,POINT (-74.13 4.7),False,False,True,False,False
15085,48.65,-123.43,1978-01-14 23:00:00+00:00,20.0,123.0,3.5,-12.5,-84.0,POINT (-123.43 48.65),False,False,True,False,False
15086,17.25,54.08333333,1989-07-17 22:00:00+00:00,850.0,1.2,25.904687500000023,-0.52,8.1,POINT (54.08333333 17.25),False,True,False,False,False
15087,48.78,-123.13,2002-01-14 23:00:00+00:00,178.0,0.0,3.1068969726562727,-13.37,-99.8,POINT (-123.13 48.78),False,False,True,False,False
15088,-7.92,-14.42,2021-11-15 00:00:00+00:00,15.0,4.7,23.556756591796898,0.119,10.0,POINT (-14.42 -7.92),False,True,False,False,False
15089,37.77,-25.65,2015-07-14 22:00:00+00:00,175.0,32.1,21.8,-1.29,-3.4,POINT (-25.65 37.77),False,False,True,False,False
15090,36.05,103.88,1997-05-14 22:00:00+00:00,1517.0,12.0,19.4,-5.7,-41.4,POINT (103.88 36.05),False,True,False,False,False
15091,46.22030867,7.33848445,2002-01-14 23:00:00+00:00,482.0,3.594943159259856,-0.0326293945312272,-12.68,-94.88165566,POINT (7.33848445 46.22030867),False,False,True,False,False
15092,52.4672,13.4019,1978-12-14 23:00:00+00:00,48.0,82.0,-0.5,-11.24,-77.9,POINT (13.4019 52.4672),False,False,False,True,False
15093,47.47051111,21.49041944,2008-09-24 22:00:00+00:00,110.0,3.1,13.2,-11.81,-84.17,POINT (21.49041944 47.47051111),False,False,False,True,False
15094,39.28333333,-7.416666667,2000-01-14 23:00:00+00:00,597.0,8.0,8.2,-6.85,-37.6,POINT (-7.416666667 39.28333333),False,False,True,False,False
15095,-3.823991667,-73.377425,2011-03-14 23:00:00+00:00,98.0,710.9,26.1,-6.8,-51.96,POINT (-73.377425 -3.823991667),True,False,False,False,False
15096,-0.1968,-78.436,2021-10-14 22:00:00+00:00,2380.0,2.0461213134694844,11.250787353515648,-9.42,-63.4,POINT (-78.436 -0.1968),False,False,True,False,False
15097,-22.399288,-47.543743,2017-04-14 22:00:00+00:00,614.49694,164.6,21.4,-7.11,-45.5,POINT (-47.543743 -22.399288),True,False,False,False,False
15098,-27.43,153.08,1964-12-14 23:00:00+00:00,4.0,198.0,24.5,-2.3,-0.6,POINT (153.08 -27.43),False,False,True,False,False
15099,38.05011111,23.866675,2017-09-14 22:00:00+00:00,498.0,9.8,21.9,-5.3,-24.4,POINT (23.866675 38.05011111),False,False,True,False,False
15100,47.07777778,15.44888889,1976-01-14 23:00:00+00:00,366.0,16.0,-0.5260986328124773,-11.55,-84.5,POINT (15.44888889 47.07777778),False,False,False,True,False
15101,9.0,38.73,2006-05-14 22:00:00+00:00,2360.0,76.1,18.4,2.61,28.61,POINT (38.73 9),False,False,True,False,False
15102,6.417169444,2.329255556,2015-09-14 22:00:00+00:00,14.0,87.8,28.273614501953148,-2.6,-11.7,POINT (2.329255556 6.417169444),True,False,False,False,False
15103,50.3119,11.8758,2012-12-14 23:00:00+00:00,565.0,78.2,-0.4,-11.32,-91.98,POINT (11.8758 50.3119),False,False,False,True,False
15104,31.62,-97.22,1965-03-14 23:00:00+00:00,156.0,80.0,10.7,-3.1,-8.1,POINT (-97.22 31.62),False,False,True,False,False
15105,-46.88,37.87,1996-02-14 23:00:00+00:00,26.0,99.0,8.3,-4.92,-28.5,POINT (37.87 -46.88),False,False,False,False,True
15106,28.276976,84.30961,2017-05-13 06:00:00+00:00,2103.0,0.4,19.06975,-0.445698731,5.9657407,POINT (84.30961 28.276976),False,False,True,False,False
15107,-7.92,-14.42,2017-07-15 00:00:00+00:00,15.0,12.9,24.749475097656276,-0.277,10.0,POINT (-14.42 -7.92),False,True,False,False,False
15108,-6.88,39.2,1961-10-14 22:00:00+00:00,55.0,282.0,25.7,-5.1,-28.0,POINT (39.2 -6.88),True,False,False,False,False
15109,47.37233597,8.083138245,2004-01-14 23:00:00+00:00,397.0,0.590320597984828,4.343286132812523,-12.54,-92.67987338,POINT (8.083138245 47.37233597),False,False,True,False,False
15110,43.91281944,4.888775,2002-05-14 22:00:00+00:00,33.0,87.5,20.541925048828148,-4.52,-28.4,POINT (4.888775 43.91281944),False,False,True,False,False
15111,5.383333333,103.1,2021-10-14 22:00:00+00:00,10.0,5.981724872253835,28.2524353027344,-5.87,-34.7,POINT (103.1 5.383333333),True,False,False,False,False
15112,35.68,139.77,1968-11-14 23:00:00+00:00,4.0,20.0,14.1,-4.35,-14.4,POINT (139.77 35.68),False,False,True,False,False
15113,48.24861111,16.35638889,1990-10-14 22:00:00+00:00,198.0,37.0,10.6,-9.81,-72.0,POINT (16.35638889 48.24861111),False,False,False,True,False
15114,-2.6,-44.23,1989-11-14 23:00:00+00:00,35.0,72.0,28.708337402343773,-4.09,-22.2,POINT (-44.23 -2.6),True,False,False,False,False
15115,46.17378583,8.788556051,2002-10-14 22:00:00+00:00,379.0,88.2,13.0,-6.2,-39.86,POINT (8.788556051 46.17378583),False,False,True,False,False
15116,39.48056611,-0.366386255,2002-05-14 22:00:00+00:00,11.0,130.9,18.5,-5.02,-26.8,POINT (-0.366386255 39.48056611),False,True,False,False,False
15117,21.04534722,105.7986667,2007-09-14 22:00:00+00:00,11.0,388.0,27.2,-10.98,-69.36,POINT (105.7986667 21.04534722),False,False,True,False,False
15118,-17.58833333,-149.5805556,2000-12-25 23:00:00+00:00,470.0,197.0,25.580987548828148,-0.51,-9.1,POINT (-149.5805556 -17.58833333),True,False,False,False,False
15119,-3.823991667,-73.377425,2007-09-14 22:00:00+00:00,98.0,182.9,27.3,-9.17,-79.99,POINT (-73.377425 -3.823991667),True,False,False,False,False
15120,13.48,22.45,1976-07-14 22:00:00+00:00,805.0,135.0,27.0,-0.67,1.5,POINT (22.45 13.48),False,True,False,False,False
15121,39.95,32.88,1966-11-14 23:00:00+00:00,902.0,19.0,11.8,-6.26,-31.0,POINT (32.88 39.95),False,True,False,False,False
15122,35.85888889,-106.3336111,1993-08-12 22:00:00+00:00,2250.0,108.78,18.088220214843773,-8.39,-53.6,POINT (-106.3336111 35.85888889),False,True,False,False,False
15123,51.116535,17.029468,2006-01-02 23:00:00+00:00,118.0,2.0,0.0,-14.81710433,-89.29406805,POINT (17.029468 51.116535),False,False,False,True,False
15124,46.64833333,14.31833333,1995-03-14 23:00:00+00:00,450.0,105.8,0.5763488769531477,-14.88,-108.9,POINT (14.31833333 46.64833333),False,False,False,True,False
15125,6.166666667,102.2833333,2020-10-14 22:00:00+00:00,7.0,3.5716176847927272,28.012780761718773,-6.8,-42.9,POINT (102.2833333 6.166666667),True,False,False,False,False
15126,-7.333333333,-47.46666667,1972-10-14 22:00:00+00:00,177.0,0.0,29.842431640625023,-2.1,-7.0,POINT (-47.46666667 -7.333333333),True,False,False,False,False
15127,33.65694444,73.26611111,2019-04-14 22:00:00+00:00,575.0,58.2,14.310601806640648,-0.58,9.0,POINT (73.26611111 33.65694444),False,False,True,False,False
15128,12.69325,-7.995494444,1962-10-14 22:00:00+00:00,381.0,110.0,27.2,-5.5,-37.2,POINT (-7.995494444 12.69325),True,False,False,False,False
15129,-53.0,-70.833333,2016-07-14 22:00:00+00:00,37.0,17.4,2.4,-13.66,-106.3,POINT (-70.833333 -53),False,True,False,False,False
15130,64.13,-21.93,1975-10-14 22:00:00+00:00,14.0,74.0,6.6,-6.65,-52.3,POINT (-21.93 64.13),False,False,False,True,False
15131,25.01666667,102.6833333,1997-06-14 22:00:00+00:00,1892.0,172.0,20.4,-0.83,-10.1,POINT (102.6833333 25.01666667),False,False,True,False,False
15132,18.47,-70.02,2000-09-14 22:00:00+00:00,60.0,6.723704980686307,26.152124023437523,-4.99,-28.8,POINT (-70.02 18.47),True,False,False,False,False
15133,6.166666667,102.2833333,1982-12-14 23:00:00+00:00,7.0,541.0,26.2,-6.15,-35.0,POINT (102.2833333 6.166666667),True,False,False,False,False
15134,33.46555556,126.9333333,1996-03-15 23:00:00+00:00,25.0,72.0,9.463586425781273,-3.1,-7.0,POINT (126.9333333 33.46555556),False,False,True,False,False
15135,36.00805556,-106.0647222,1991-12-09 23:00:00+00:00,1775.0,175.73,-7.939916992187477,-9.29,-75.3,POINT (-106.0647222 36.00805556),False,True,False,False,False
15136,41.733333,43.516667,2019-11-14 23:00:00+00:00,1665.0,22.2,3.2,-16.81,-116.0,POINT (43.516667 41.733333),False,False,False,True,False
15137,-18.9,47.53,1964-11-14 23:00:00+00:00,1300.0,129.0,19.4,-3.0,-11.2,POINT (47.53 -18.9),False,False,True,False,False
15138,-7.92,-14.42,2011-06-14 22:00:00+00:00,15.0,149.7,26.1,-0.82,10.1,POINT (-14.42 -7.92),False,True,False,False,False
15139,0.453055556,33.195,2015-04-14 22:00:00+00:00,1181.0,190.5,22.4,-3.67,-12.9,POINT (33.195 0.453055556),True,False,False,False,False
15140,54.5275,9.5486,2007-03-14 23:00:00+00:00,43.0,57.6,6.7,-9.925,-69.4,POINT (9.5486 54.5275),False,False,True,False,False
15141,38.03333333,114.4166667,1986-06-14 22:00:00+00:00,80.0,48.0,26.4,-10.24,-71.1,POINT (114.4166667 38.03333333),False,True,False,False,False
15142,-53.0,-70.833333,2004-08-14 22:00:00+00:00,37.0,29.0,3.3,-9.56,-69.8,POINT (-70.833333 -53),False,True,False,False,False
15143,46.37222222,6.470833333,2019-01-14 23:00:00+00:00,385.0,29.5,-1.5823120117187273,-15.19,-115.5,POINT (6.470833333 46.37222222),False,False,True,False,False
15144,9.93,-84.1,2015-06-14 22:00:00+00:00,1150.0,115.4,26.969506835937523,-12.71,-95.2,POINT (-84.1 9.93),True,False,False,False,False
15145,-34.05,115.0249,2014-09-29 07:00:00+00:00,70.0,4.2,13.349511718750025,-2.12,-5.4,POINT (115.0249 -34.05),False,False,True,False,False
15146,-2.53,140.72,1982-07-14 22:00:00+00:00,3.0,4.845998785458505,26.254327392578148,-3.85,-30.2,POINT (140.72 -2.53),True,False,False,False,False
15147,4.321666667,117.8705556,2007-11-14 23:00:00+00:00,75.0,195.0,28.173852539062523,-8.47,-54.85,POINT (117.8705556 4.321666667),True,False,False,False,False
15148,-36.8,-59.83,2001-06-14 22:00:00+00:00,137.0,96.8,5.057000732421898,-4.5,-23.0,POINT (-59.83 -36.8),False,False,True,False,False
15149,47.4,28.49166667,2010-03-14 23:00:00+00:00,78.0,18.7,4.3,-14.0139,-104.257,POINT (28.49166667 47.4),False,False,False,True,False
15150,28.58,77.2,1983-09-14 22:00:00+00:00,212.0,153.0,29.9,-5.35,-35.1,POINT (77.2 28.58),False,True,False,False,False
15151,39.55339029,2.625298143,2016-10-14 22:00:00+00:00,3.0,0.0,19.006463623046898,-4.62,-20.0,POINT (2.625298143 39.55339029),False,True,False,False,False
15152,-67.57,-68.13,2021-08-14 22:00:00+00:00,5.0,33.3,-9.3,-17.79,-139.7,POINT (-68.13 -67.57),False,False,False,False,True
15153,31.62,-97.22,1965-11-14 23:00:00+00:00,156.0,118.0,17.3,-5.06,-31.0,POINT (-97.22 31.62),False,False,True,False,False
15154,-3.72,-38.55,1968-10-14 22:00:00+00:00,27.0,25.0,27.2,-2.22,-2.3,POINT (-38.55 -3.72),True,False,False,False,False
15155,45.46666667,13.61666667,2000-12-26 23:00:00+00:00,2.0,7.2,9.5,-7.79,-50.11,POINT (13.61666667 45.46666667),False,False,True,False,False
15156,-46.88,37.87,1998-03-14 23:00:00+00:00,26.0,171.0,8.1,-3.75,-19.9,POINT (37.87 -46.88),False,False,False,False,True
15157,47.37233597,8.083138245,2006-09-14 22:00:00+00:00,397.0,1.7171684419736266,14.376641845703148,-9.6,-68.43064077,POINT (8.083138245 47.37233597),False,False,True,False,False
15158,58.75,-94.06,1990-07-14 22:00:00+00:00,5.0,59.0,13.2,-16.36,-130.6,POINT (-94.06 58.75),False,False,False,True,False
15159,47.37233597,8.083138245,2022-07-14 22:00:00+00:00,397.0,18.304235860705376,18.420220947265648,-3.04,-17.6,POINT (8.083138245 47.37233597),False,False,True,False,False
15160,7.17,2.07,2017-08-14 22:00:00+00:00,165.0,0.0,26.222619628906276,-3.18,-15.0,POINT (2.07 7.17),True,False,False,False,False
15161,42.29055556,-85.58444444,1992-12-04 23:00:00+00:00,236.0,2.5,-3.1658691406249773,-17.1,-106.0,POINT (-85.58444444 42.29055556),False,False,False,True,False
15162,64.13,-21.93,2010-12-14 23:00:00+00:00,14.0,56.7,0.7,-8.73,-63.2,POINT (-21.93 64.13),False,False,True,False,False
15163,17.25,54.08333333,1988-02-18 23:00:00+00:00,850.0,1.2,20.652185058593773,-0.42,9.4,POINT (54.08333333 17.25),False,True,False,False,False
15164,-33.45,-70.7,2011-06-14 22:00:00+00:00,520.0,56.0,7.7,-8.84,-59.2,POINT (-70.7 -33.45),False,True,False,False,False
15165,-21.2,-159.8,1982-09-14 22:00:00+00:00,6.0,59.0,20.9,-1.48,3.3,POINT (-159.8 -21.2),True,False,False,False,False
15166,51.77,-104.2,1981-12-14 23:00:00+00:00,561.0,16.0,-13.9,-27.9,-213.0,POINT (-104.2 51.77),False,False,False,True,False
15167,49.0392,8.365,1991-10-14 22:00:00+00:00,112.0,33.0,9.8,-7.07,-45.4,POINT (8.365 49.0392),False,False,True,False,False
15168,49.0422,12.1019,1999-03-14 23:00:00+00:00,365.0,33.8,5.6,-10.64,-85.4,POINT (12.1019 49.0422),False,False,False,True,False
15169,52.88333333,-1.083333333,1992-04-14 22:00:00+00:00,60.0,28.0,8.8,-5.7,-40.0,POINT (-1.083333333 52.88333333),False,False,True,False,False
15170,23.05,-82.21666667,2004-07-14 22:00:00+00:00,137.0,145.6,26.0,-4.68,-27.67,POINT (-82.21666667 23.05),True,False,False,False,False
15171,53.7122,7.1519,2003-10-14 22:00:00+00:00,11.0,62.8,8.4,-6.66,-39.2,POINT (7.1519 53.7122),False,False,True,False,False
15172,47.4,28.49166667,2014-01-14 23:00:00+00:00,78.0,51.1,-1.4,-16.03,-117.8,POINT (28.49166667 47.4),False,False,False,True,False
15173,-13.0,28.65,2002-11-14 23:00:00+00:00,1331.0,149.6,25.0,-1.69,-3.5,POINT (28.65 -13),False,False,True,False,False
15174,41.38,2.12,1998-08-14 22:00:00+00:00,190.0,85.0,25.788293457031276,-0.01,-9.8,POINT (2.12 41.38),False,True,False,False,False
15175,52.93,4.78,1983-06-14 22:00:00+00:00,1.0,44.0,14.9,-6.17,-43.2,POINT (4.78 52.93),False,False,True,False,False
15176,38.79273611,-9.105733333,2002-11-14 23:00:00+00:00,12.0,15.7,14.686883544921898,-5.78,-32.3,POINT (-9.105733333 38.79273611),False,False,True,False,False
15178,13.93111111,-89.86,1998-07-09 22:00:00+00:00,790.0,255.94,25.958154296875023,-11.15,-80.05,POINT (-89.86 13.93111111),True,False,False,False,False
15179,-38.0,-57.55,2017-06-15 00:00:00+00:00,10.0,110.0,11.812097167968773,-4.72,-24.6,POINT (-57.55 -38),False,False,True,False,False
15180,-21.50303,-64.17048,2009-04-14 22:00:00+00:00,1261.0,92.4,18.6,-3.77,-8.8,POINT (-64.17048 -21.50303),False,False,True,False,False
15181,37.97,23.72,2018-05-14 22:00:00+00:00,107.0,49.2,23.0,-2.9,-12.2,POINT (23.72 37.97),False,False,True,False,False
15182,-6.18,106.83,1973-04-14 22:00:00+00:00,8.0,141.0,27.2,-6.25,-35.2,POINT (106.83 -6.18),True,False,False,False,False
15183,11.82444444,39.585,2002-06-14 22:00:00+00:00,1920.0,0.0,24.082696533203148,-1.3,5.35,POINT (39.585 11.82444444),False,False,True,False,False
15184,51.6,-1.1,1982-11-14 23:00:00+00:00,48.0,83.0,8.3,-8.5,-59.0,POINT (-1.1 51.6),False,False,True,False,False
15185,4.399,117.887,2008-03-14 23:00:00+00:00,285.0,342.0,27.304406738281276,-7.18,-45.58,POINT (117.887 4.399),True,False,False,False,False
15186,-67.57,-68.13,2001-02-14 23:00:00+00:00,5.0,7.3,1.7,-8.71,-81.6,POINT (-68.13 -67.57),False,False,False,False,True
15187,-41.15,-71.33,1999-02-14 23:00:00+00:00,790.0,9.0,15.4,-9.3,-72.0,POINT (-71.33 -41.15),False,False,True,False,False
15188,68.68333333,21.53,1992-10-14 22:00:00+00:00,403.0,0.0,-1.7836975097656025,-16.65,-132.0,POINT (21.53 68.68333333),False,False,False,True,False
15189,45.37,-63.27,1981-07-14 22:00:00+00:00,40.0,82.0,17.4,-7.1,-49.0,POINT (-63.27 45.37),False,False,False,True,False
15190,25.7325,-80.16323611,2004-06-09 22:00:00+00:00,1.0,6.94,27.4880310058594,-1.93,-6.6,POINT (-80.16323611 25.7325),True,False,False,False,False
15191,-0.37,-78.55,2016-06-14 22:00:00+00:00,3058.0,0.0,16.586328125000023,-12.62,-90.8,POINT (-78.55 -0.37),False,False,True,False,False
15192,-0.37,-78.55,1980-04-14 22:00:00+00:00,3058.0,153.0,12.0,-10.9,-90.9,POINT (-78.55 -0.37),False,False,True,False,False
15193,60.18008889,24.83286111,2018-08-14 22:00:00+00:00,30.0,68.0,18.6,-10.59,-72.0,POINT (24.83286111 60.18008889),False,False,False,True,False
15194,39.46666667,-6.333333333,2000-03-14 23:00:00+00:00,405.0,21.0,13.0,-3.49,-13.8,POINT (-6.333333333 39.46666667),False,False,True,False,False
15195,46.49722222,28.3,2020-11-14 23:00:00+00:00,156.0,28.4,4.9,-9.92,-64.7,POINT (28.3 46.49722222),False,False,False,True,False
15196,41.91172742,2.763346411,2012-05-14 22:00:00+00:00,129.0,55.6,17.7,-5.6,-36.5,POINT (2.763346411 41.91172742),False,False,True,False,False
15197,36.88,30.7,1979-02-14 23:00:00+00:00,49.0,249.0,11.7,-7.47,-43.6,POINT (30.7 36.88),False,False,True,False,False
15198,46.60305556,13.67138889,1980-04-14 22:00:00+00:00,2156.0,75.0,0.3478637695312727,-16.91,-130.3,POINT (13.67138889 46.60305556),False,False,False,True,False
15199,53.23,6.55,1994-07-14 22:00:00+00:00,1.0,53.0,25.1899353027344,-5.54,-38.8,POINT (6.55 53.23),False,False,True,False,False
15200,50.11622222,14.39291667,2014-01-14 23:00:00+00:00,184.0,20.9,0.5,-13.92,-105.5,POINT (14.39291667 50.11622222),False,False,False,True,False
15201,47.59583333,7.594444444,2008-08-14 22:00:00+00:00,249.0,118.3,13.929956054687525,-5.41,-27.75,POINT (7.594444444 47.59583333),False,False,True,False,False
15202,72.58,-38.4799,2012-07-02 11:17:00+00:00,3200.0,0.1240106928889872,-12.722662353515602,-36.36987984,-267.4132192,POINT (-38.4799 72.58),False,False,False,False,True
15203,-75.58333333,-20.56666667,1970-02-14 23:00:00+00:00,30.0,41.0,-10.7,-15.83,-112.1,POINT (-20.56666667 -75.58333333),False,False,False,False,True
15204,49.0975,19.59,1999-06-14 22:00:00+00:00,570.0,146.0,16.4,-5.875,-36.5,POINT (19.59 49.0975),False,False,False,True,False
15205,46.60305556,13.67138889,2001-05-03 22:00:00+00:00,2156.0,2.2,9.820123291015648,-1.47,-10.4,POINT (13.67138889 46.60305556),False,False,False,True,False
15206,6.9506,79.8795,2014-02-14 23:00:00+00:00,5.0,19.5,27.6,-1.45,2.3,POINT (79.8795 6.9506),True,False,False,False,False
15207,62.28,-114.27,1991-04-14 22:00:00+00:00,205.0,10.0,-4.8,-24.17,-187.4,POINT (-114.27 62.28),False,False,False,True,False
15208,64.58,40.5,1981-06-14 22:00:00+00:00,13.0,94.0,13.1,-8.2,-41.0,POINT (40.5 64.58),False,False,False,True,False
15209,25.62,88.66,2018-12-14 23:00:00+00:00,35.0,0.0,19.746301269531276,-2.97,-19.6,POINT (88.66 25.62),False,False,True,False,False
15210,49.0392,8.365,2003-04-14 22:00:00+00:00,112.0,27.6,11.1,-5.56,-41.7,POINT (8.365 49.0392),False,False,True,False,False
15211,51.93,-10.25,2016-11-15 00:00:00+00:00,9.0,77.5,12.127343750000025,-3.702,-19.8,POINT (-10.25 51.93),False,False,True,False,False
15212,48.22,11.59,2000-09-14 22:00:00+00:00,489.0,107.5,13.7,-8.54,-60.3,POINT (11.59 48.22),False,False,True,False,False
15213,53.8713,8.7058,1980-08-14 22:00:00+00:00,5.0,96.1,16.7,-4.4,-27.5,POINT (8.7058 53.8713),False,False,True,False,False
15214,36.15,-5.35,2021-12-14 23:00:00+00:00,5.0,95.6,15.1,-6.12,-39.2,POINT (-5.35 36.15),False,False,True,False,False
15215,19.27116389,-99.20359444,2010-05-19 10:00:00+00:00,2580.0,0.0,19.062463378906276,-3.68,-20.6,POINT (-99.20359444 19.27116389),False,False,True,False,False
15216,-34.58,-58.48,1961-07-14 22:00:00+00:00,24.0,48.0,10.3,-3.2,-8.7,POINT (-58.48 -34.58),False,False,True,False,False
15217,40.80638889,-104.7547222,1994-08-05 22:00:00+00:00,1641.0,6.0,21.8,-5.4,-31.0,POINT (-104.7547222 40.80638889),False,True,False,False,False
15218,-67.57,-68.13,2021-07-14 22:00:00+00:00,5.0,88.9,-7.0,-16.63,-129.7,POINT (-68.13 -67.57),False,False,False,False,True
15219,49.0392,8.365,2011-02-14 23:00:00+00:00,112.0,21.2,0.0572448730468977,-8.95,-64.63,POINT (8.365 49.0392),False,False,True,False,False
15220,56.93604,24.09549,2020-09-14 22:00:00+00:00,2.93,33.6,15.6,-8.63,-58.4,POINT (24.09549 56.93604),False,False,False,True,False
15221,-20.90388,-67.76126,2011-12-14 23:00:00+00:00,3663.0,35.4,12.4,-12.93,-91.8,POINT (-67.76126 -20.90388),False,True,False,False,False
15222,-7.315277778,72.42805556,1998-09-14 22:00:00+00:00,1.0,179.0,25.939538574218773,-6.35,-44.8,POINT (72.42805556 -7.315277778),True,False,False,False,False
15223,39.03,141.81,2001-05-14 22:00:00+00:00,260.0,77.0,12.8,-7.62,-51.8,POINT (141.81 39.03),False,False,True,False,False
15224,47.8008,11.0108,2004-08-14 22:00:00+00:00,977.0,85.7,16.4,-6.16,-38.56,POINT (11.0108 47.8008),False,False,False,True,False
15225,32.2361,-110.9439,1982-05-14 22:00:00+00:00,753.0,13.0,22.38351254,-7.017692308,-49.63846154,POINT (-110.9439 32.2361),False,True,False,False,False
15226,-12.43,130.87,1996-12-14 23:00:00+00:00,26.0,652.0,28.8,-4.8,-25.0,POINT (130.87 -12.43),True,False,False,False,False
15227,22.31666667,114.1666667,1986-11-14 23:00:00+00:00,66.0,113.0,20.5,-9.18,-64.8,POINT (114.1666667 22.31666667),False,False,True,False,False
15228,14.64,121.04,2015-12-15 00:00:00+00:00,42.0,74.0,24.914910888671898,-7.343,-48.4,POINT (121.04 14.64),True,False,False,False,False
15229,-0.121944444,-67.14916667,1974-02-14 23:00:00+00:00,74.0,223.3,28.183312988281276,-4.3,-26.0,POINT (-67.14916667 -0.121944444),True,False,False,False,False
15230,22.31666667,114.1666667,1980-05-14 22:00:00+00:00,66.0,278.0,24.6,-4.33,-22.0,POINT (114.1666667 22.31666667),False,False,True,False,False
15231,-33.62,-78.83,1970-06-14 22:00:00+00:00,6.0,201.0,13.7,0.33,-3.6,POINT (-78.83 -33.62),False,False,True,False,False
15232,-40.35,-9.88,2012-08-14 22:00:00+00:00,54.0,210.6,8.9,-3.5782983,-16.83851679,POINT (-9.88 -40.35),False,False,True,False,False
15233,41.66056063,-1.004162565,2015-07-14 22:00:00+00:00,249.0,12.3,28.2,-3.39,-21.6,POINT (-1.004162565 41.66056063),False,True,False,False,False
15234,4.05,114.81,2009-07-05 22:00:00+00:00,24.0,40.2,23.8,-9.82,-62.83,POINT (114.81 4.05),True,False,False,False,False
15235,6.166666667,102.2833333,2021-08-14 22:00:00+00:00,7.0,9.184415079653265,29.027032470703148,-7.59,-50.2,POINT (102.2833333 6.166666667),True,False,False,False,False
15236,-0.686,-90.365,2015-01-14 23:00:00+00:00,246.0,0.6950119306566194,22.73,-0.6,5.25,POINT (-90.365 -0.686),True,False,False,False,False
15237,46.98141401,6.607999655,2006-05-14 22:00:00+00:00,1042.0,12.106298748403788,14.044030761718773,-8.96,-60.2970581,POINT (6.607999655 46.98141401),False,False,False,True,False
15238,36.62,127.46,2002-05-14 22:00:00+00:00,62.0,106.9,18.1,-5.81,-36.6,POINT (127.46 36.62),False,False,False,True,False
15239,74.72,-94.98,1990-04-14 22:00:00+00:00,67.0,10.0,-22.1,-29.89,-230.6,POINT (-94.98 74.72),False,False,False,False,True
15240,-35.07,173.28,1991-01-14 23:00:00+00:00,76.0,33.0,19.6,-3.28,-19.0,POINT (173.28 -35.07),False,False,True,False,False
15241,36.62,127.46,2004-12-14 23:00:00+00:00,62.0,38.0,2.5,-6.5,-30.68,POINT (127.46 36.62),False,False,False,True,False
15242,-30.08,-51.18,1980-01-14 23:00:00+00:00,7.0,76.0,23.6,-4.41,-22.8,POINT (-51.18 -30.08),False,False,True,False,False
15243,32.2361,-110.9439,1982-11-14 23:00:00+00:00,753.0,48.3,14.27777778,-7.846376812,-54.22567288,POINT (-110.9439 32.2361),False,True,False,False,False
15244,46.22030867,7.33848445,2002-10-14 22:00:00+00:00,482.0,1.4662279339972883,4.442773437500023,-9.5,-68.11784065,POINT (7.33848445 46.22030867),False,False,True,False,False
15245,-75.58333333,-20.56666667,1976-10-14 22:00:00+00:00,30.0,43.0,-18.0,-23.31,-177.8,POINT (-20.56666667 -75.58333333),False,False,False,False,True
15246,33.21722222,-87.54305556,2005-09-18 22:00:00+00:00,65.0,72.0,26.581445312500023,-4.5,-25.0,POINT (-87.54305556 33.21722222),False,False,True,False,False
15247,45.03527778,24.28416667,2015-06-14 22:00:00+00:00,237.0,61.0,20.6,-4.42,-34.5,POINT (24.28416667 45.03527778),False,False,False,True,False
15248,-34.23583333,142.0866667,2006-11-14 23:00:00+00:00,55.0,7.0,21.4,1.05,17.1,POINT (142.0866667 -34.23583333),False,True,False,False,False
